"Year,""Trade.Flow"",""Reporter"",""Commodity.Code"",""Trade.Value..US.."",""Group"""
"2017,""Exports"",""Ukraine"",202,50,""CIS"""
"2018,""Imports"",""Azerbaijan"",202,14831,""CIS"""
"2018,""Imports"",""Azerbaijan"",202,24867,""CIS"""
"2018,""Exports"",""Azerbaijan"",202,233,""CIS"""
"2018,""Imports"",""Azerbaijan"",202,6009,""CIS"""
"2018,""Imports"",""Azerbaijan"",202,9467,""CIS"""
"2018,""Imports"",""Azerbaijan"",202,15667,""CIS"""
"2018,""Imports"",""Azerbaijan"",202,9066,""CIS"""
"2018,""Imports"",""Azerbaijan"",202,5915,""CIS"""
"2018,""Imports"",""Azerbaijan"",202,6831,""CIS"""
"2018,""Imports"",""Azerbaijan"",202,12470,""CIS"""
"2018,""Imports"",""Azerbaijan"",202,24694,""CIS"""
"2018,""Imports"",""Azerbaijan"",202,30276,""CIS"""
"2018,""Imports"",""Armenia"",202,8742,""CIS"""
"2018,""Imports"",""Armenia"",202,28687,""CIS"""
"2018,""Imports"",""Armenia"",202,17157,""CIS"""
"2018,""Imports"",""Armenia"",202,2591,""CIS"""
"2018,""Imports"",""Armenia"",202,18748,""CIS"""
"2018,""Imports"",""Armenia"",202,14151,""CIS"""
"2018,""Imports"",""Armenia"",202,46909,""CIS"""
"2018,""Imports"",""Armenia"",202,3235,""CIS"""
"2018,""Imports"",""Armenia"",202,6630,""CIS"""
"2018,""Imports"",""Armenia"",202,40395,""CIS"""
"2018,""Imports"",""Armenia"",202,21814,""CIS"""
"2018,""Imports"",""Armenia"",202,58447,""CIS"""
"2018,""Imports"",""Kyrgyzstan"",202,2612,""CIS"""
"2018,""Imports"",""Kyrgyzstan"",202,2320,""CIS"""
"2018,""Imports"",""Kyrgyzstan"",202,1432,""CIS"""
"2018,""Imports"",""Kyrgyzstan"",202,202,""CIS"""
"2018,""Imports"",""Kyrgyzstan"",202,14821,""CIS"""
"2018,""Exports"",""Rep. of Moldova"",202,388832,""CIS"""
"2018,""Exports"",""Rep. of Moldova"",202,244474,""CIS"""
"2018,""Exports"",""Rep. of Moldova"",202,333389,""CIS"""
"2018,""Exports"",""Rep. of Moldova"",202,227521,""CIS"""
"2018,""Exports"",""Rep. of Moldova"",202,295192,""CIS"""
"2018,""Exports"",""Rep. of Moldova"",202,157076,""CIS"""
"2018,""Exports"",""Rep. of Moldova"",202,352984,""CIS"""
"2018,""Exports"",""Rep. of Moldova"",202,330950,""CIS"""
"2018,""Exports"",""Rep. of Moldova"",202,163657,""CIS"""
"2018,""Exports"",""Rep. of Moldova"",202,95845,""CIS"""
"2018,""Exports"",""Rep. of Moldova"",202,326231,""CIS"""
"2018,""Exports"",""Rep. of Moldova"",202,571574,""CIS"""
"2018,""Exports"",""Ukraine"",202,247,""CIS"""
"2018,""Exports"",""Ukraine"",202,311,""CIS"""
"2018,""Exports"",""Ukraine"",202,294,""CIS"""
"2018,""Exports"",""Ukraine"",202,157,""CIS"""
"2018,""Exports"",""Ukraine"",202,65,""CIS"""
"2018,""Exports"",""Ukraine"",202,48,""CIS"""
"2018,""Exports"",""Ukraine"",202,231,""CIS"""
"2019,""Imports"",""Azerbaijan"",202,10648,""CIS"""
"2019,""Imports"",""Azerbaijan"",202,65065,""CIS"""
"2019,""Imports"",""Azerbaijan"",202,8429,""CIS"""
"2019,""Imports"",""Azerbaijan"",202,14448,""CIS"""
"2019,""Imports"",""Azerbaijan"",202,34985,""CIS"""
"2019,""Imports"",""Azerbaijan"",202,42987,""CIS"""
"2019,""Imports"",""Azerbaijan"",202,53885,""CIS"""
"2019,""Imports"",""Azerbaijan"",202,34130,""CIS"""
"2019,""Imports"",""Azerbaijan"",202,12360,""CIS"""
"2019,""Imports"",""Azerbaijan"",202,92588,""CIS"""
"2019,""Imports"",""Armenia"",202,19265,""CIS"""
"2019,""Imports"",""Armenia"",202,70793,""CIS"""
"2019,""Imports"",""Armenia"",202,3495,""CIS"""
"2019,""Imports"",""Armenia"",202,17014,""CIS"""
"2019,""Imports"",""Armenia"",202,39343,""CIS"""
"2019,""Imports"",""Armenia"",202,1928,""CIS"""
"2019,""Imports"",""Armenia"",202,42461,""CIS"""
"2019,""Imports"",""Armenia"",202,43171,""CIS"""
"2019,""Imports"",""Armenia"",202,37148,""CIS"""
"2019,""Imports"",""Armenia"",202,97951,""CIS"""
"2019,""Imports"",""Armenia"",202,33004,""CIS"""
"2019,""Imports"",""Armenia"",202,38105,""CIS"""
"2019,""Imports"",""Kyrgyzstan"",202,4699,""CIS"""
"2019,""Imports"",""Kyrgyzstan"",202,553,""CIS"""
"2019,""Exports"",""Rep. of Moldova"",202,165536,""CIS"""
"2019,""Exports"",""Rep. of Moldova"",202,627166,""CIS"""
"2019,""Exports"",""Rep. of Moldova"",202,373259,""CIS"""
"2019,""Exports"",""Rep. of Moldova"",202,166458,""CIS"""
"2019,""Exports"",""Ukraine"",202,154,""CIS"""
"2020,""Imports"",""Azerbaijan"",202,22293,""CIS"""
"2020,""Imports"",""Azerbaijan"",202,40202,""CIS"""
"2020,""Imports"",""Azerbaijan"",202,19863,""CIS"""
"2020,""Imports"",""Azerbaijan"",202,34686,""CIS"""
"2020,""Imports"",""Azerbaijan"",202,20730,""CIS"""
"2020,""Imports"",""Azerbaijan"",202,2578,""CIS"""
"2020,""Imports"",""Azerbaijan"",202,13593,""CIS"""
"2020,""Imports"",""Armenia"",202,48197,""CIS"""
"2020,""Imports"",""Armenia"",202,12156,""CIS"""
"2020,""Imports"",""Armenia"",202,46230,""CIS"""
"2020,""Imports"",""Armenia"",202,56604,""CIS"""
"2020,""Imports"",""Armenia"",202,9799,""CIS"""
"2020,""Imports"",""Armenia"",202,80652,""CIS"""
"2020,""Imports"",""Armenia"",202,38908,""CIS"""
"2020,""Imports"",""Armenia"",202,7171,""CIS"""
"2020,""Imports"",""Armenia"",202,123565,""CIS"""
"2020,""Imports"",""Armenia"",202,1070,""CIS"""
"2020,""Imports"",""Armenia"",202,1456,""CIS"""
"2020,""Imports"",""Armenia"",202,7060,""CIS"""
"2020,""Imports"",""Kyrgyzstan"",202,502,""CIS"""
"2020,""Imports"",""Kyrgyzstan"",202,3751,""CIS"""
"2020,""Imports"",""Kyrgyzstan"",202,7483,""CIS"""
"2020,""Imports"",""Kyrgyzstan"",202,5417,""CIS"""
"2020,""Imports"",""Rep. of Moldova"",202,3561,""CIS"""
"2020,""Imports"",""Rep. of Moldova"",202,461,""CIS"""
"2020,""Imports"",""Rep. of Moldova"",202,1153,""CIS"""
"2020,""Imports"",""Rep. of Moldova"",202,882,""CIS"""
"2020,""Exports"",""Rep. of Moldova"",202,78613,""CIS"""
"2020,""Exports"",""Ukraine"",202,179,""CIS"""
"2020,""Exports"",""Ukraine"",202,259,""CIS"""
"2020,""Exports"",""Ukraine"",202,98,""CIS"""
"2010,""Exports"",""Ukraine"",203,666,""CIS"""
"2010,""Exports"",""Ukraine"",203,3442,""CIS"""
"2010,""Exports"",""Ukraine"",203,342,""CIS"""
"2010,""Exports"",""Ukraine"",203,797,""CIS"""
"2010,""Exports"",""Ukraine"",203,691,""CIS"""
"2010,""Exports"",""Ukraine"",203,4364,""CIS"""
"2010,""Exports"",""Ukraine"",203,1370,""CIS"""
"2010,""Exports"",""Ukraine"",203,1507,""CIS"""
"2010,""Exports"",""Ukraine"",203,1689,""CIS"""
"2010,""Exports"",""Ukraine"",203,2210,""CIS"""
"2010,""Exports"",""Ukraine"",203,91950,""CIS"""
"2010,""Exports"",""Ukraine"",203,1931421,""CIS"""
"2011,""Exports"",""Ukraine"",203,2656102,""CIS"""
"2011,""Exports"",""Ukraine"",203,6851405,""CIS"""
"2011,""Exports"",""Ukraine"",203,9734560,""CIS"""
"2011,""Exports"",""Ukraine"",203,2448426,""CIS"""
"2011,""Exports"",""Ukraine"",203,2891652,""CIS"""
"2011,""Exports"",""Ukraine"",203,4244321,""CIS"""
"2011,""Exports"",""Ukraine"",203,2281782,""CIS"""
"2011,""Exports"",""Ukraine"",203,1863237,""CIS"""
"2011,""Exports"",""Ukraine"",203,3678578,""CIS"""
"2011,""Exports"",""Ukraine"",203,5112794,""CIS"""
"2011,""Exports"",""Ukraine"",203,7518770,""CIS"""
"2011,""Exports"",""Ukraine"",203,7657922,""CIS"""
"2012,""Exports"",""Ukraine"",203,7717955,""CIS"""
"2012,""Exports"",""Ukraine"",203,9335756,""CIS"""
"2012,""Exports"",""Ukraine"",203,10058847,""CIS"""
"2012,""Exports"",""Ukraine"",203,7178567,""CIS"""
"2012,""Exports"",""Ukraine"",203,7978986,""CIS"""
"2012,""Exports"",""Ukraine"",203,6688076,""CIS"""
"2012,""Exports"",""Ukraine"",203,8318666,""CIS"""
"2012,""Exports"",""Ukraine"",203,8359593,""CIS"""
"2012,""Exports"",""Ukraine"",203,7403160,""CIS"""
"2012,""Exports"",""Ukraine"",203,3839002,""CIS"""
"2012,""Exports"",""Ukraine"",203,8017953,""CIS"""
"2012,""Exports"",""Ukraine"",203,6031251,""CIS"""
"2013,""Exports"",""Ukraine"",203,4885639,""CIS"""
"2013,""Exports"",""Ukraine"",203,68733,""CIS"""
"2013,""Exports"",""Ukraine"",203,1090641,""CIS"""
"2013,""Exports"",""Ukraine"",203,367768,""CIS"""
"2013,""Exports"",""Ukraine"",203,5270,""CIS"""
"2013,""Exports"",""Ukraine"",203,190943,""CIS"""
"2013,""Exports"",""Ukraine"",203,750058,""CIS"""
"2013,""Exports"",""Ukraine"",203,1734495,""CIS"""
"2013,""Exports"",""Ukraine"",203,3729622,""CIS"""
"2013,""Exports"",""Ukraine"",203,1061379,""CIS"""
"2013,""Exports"",""Ukraine"",203,2846710,""CIS"""
"2013,""Exports"",""Ukraine"",203,2756828,""CIS"""
"2014,""Exports"",""Rep. of Moldova"",203,134,""CIS"""
"2014,""Exports"",""Rep. of Moldova"",203,171790,""CIS"""
"2014,""Exports"",""Rep. of Moldova"",203,396033,""CIS"""
"2014,""Exports"",""Rep. of Moldova"",203,81195,""CIS"""
"2014,""Exports"",""Rep. of Moldova"",203,116800,""CIS"""
"2014,""Exports"",""Ukraine"",203,666145,""CIS"""
"2014,""Exports"",""Ukraine"",203,1185229,""CIS"""
"2014,""Exports"",""Ukraine"",203,1373,""CIS"""
"2014,""Exports"",""Ukraine"",203,770,""CIS"""
"2014,""Exports"",""Ukraine"",203,1131,""CIS"""
"2014,""Exports"",""Ukraine"",203,178,""CIS"""
"2014,""Exports"",""Ukraine"",203,277,""CIS"""
"2014,""Exports"",""Ukraine"",203,3252039,""CIS"""
"2014,""Exports"",""Ukraine"",203,3164307,""CIS"""
"2014,""Exports"",""Ukraine"",203,3308314,""CIS"""
"2015,""Imports"",""Armenia"",203,9272,""CIS"""
"2015,""Imports"",""Armenia"",203,14152,""CIS"""
"2015,""Imports"",""Armenia"",203,6993,""CIS"""
"2015,""Imports"",""Armenia"",203,6656,""CIS"""
"2015,""Imports"",""Armenia"",203,6155,""CIS"""
"2015,""Imports"",""Armenia"",203,18155,""CIS"""
"2015,""Exports"",""Rep. of Moldova"",203,66,""CIS"""
"2015,""Exports"",""Rep. of Moldova"",203,264,""CIS"""
"2015,""Exports"",""Ukraine"",203,1978728,""CIS"""
"2015,""Exports"",""Ukraine"",203,1820053,""CIS"""
"2016,""Imports"",""Armenia"",203,1972,""CIS"""
"2016,""Imports"",""Armenia"",203,20932,""CIS"""
"2016,""Imports"",""Armenia"",203,31349,""CIS"""
"2016,""Imports"",""Armenia"",203,45988,""CIS"""
"2016,""Imports"",""Armenia"",203,43140,""CIS"""
"2016,""Imports"",""Armenia"",203,3886,""CIS"""
"2016,""Imports"",""Armenia"",203,25932,""CIS"""
"2016,""Imports"",""Armenia"",203,16976,""CIS"""
"2016,""Imports"",""Armenia"",203,20868,""CIS"""
"2016,""Imports"",""Armenia"",203,36449,""CIS"""
"2016,""Imports"",""Armenia"",203,1009,""CIS"""
"2016,""Imports"",""Kyrgyzstan"",203,931,""CIS"""
"2016,""Imports"",""Kyrgyzstan"",203,27586,""CIS"""
"2016,""Imports"",""Kyrgyzstan"",203,60135,""CIS"""
"2016,""Imports"",""Kyrgyzstan"",203,123636,""CIS"""
"2016,""Imports"",""Kyrgyzstan"",203,361506,""CIS"""
"2016,""Imports"",""Kyrgyzstan"",203,220504,""CIS"""
"2016,""Imports"",""Kyrgyzstan"",203,246570,""CIS"""
"2016,""Imports"",""Kyrgyzstan"",203,72430,""CIS"""
"2016,""Imports"",""Kyrgyzstan"",203,65607,""CIS"""
"2016,""Exports"",""Rep. of Moldova"",203,7250,""CIS"""
"2016,""Exports"",""Rep. of Moldova"",203,2500,""CIS"""
"2016,""Exports"",""Ukraine"",203,765,""CIS"""
"2016,""Exports"",""Ukraine"",203,113,""CIS"""
"2016,""Exports"",""Ukraine"",203,523,""CIS"""
"2016,""Exports"",""Ukraine"",203,342,""CIS"""
"2016,""Exports"",""Ukraine"",203,408,""CIS"""
"2016,""Exports"",""Ukraine"",203,40,""CIS"""
"2016,""Exports"",""Ukraine"",203,76,""CIS"""
"2016,""Exports"",""Ukraine"",203,144,""CIS"""
"2016,""Exports"",""Ukraine"",203,1461,""CIS"""
"2016,""Exports"",""Ukraine"",203,1073,""CIS"""
"2016,""Exports"",""Ukraine"",203,685,""CIS"""
"2017,""Imports"",""Armenia"",203,713,""CIS"""
"2017,""Imports"",""Armenia"",203,28081,""CIS"""
"2017,""Imports"",""Armenia"",203,11115,""CIS"""
"2017,""Imports"",""Armenia"",203,34627,""CIS"""
"2017,""Imports"",""Armenia"",203,820,""CIS"""
"2017,""Imports"",""Armenia"",203,57546,""CIS"""
"2017,""Imports"",""Armenia"",203,73189,""CIS"""
"2017,""Imports"",""Armenia"",203,38111,""CIS"""
"2017,""Imports"",""Armenia"",203,69261,""CIS"""
"2017,""Imports"",""Armenia"",203,83128,""CIS"""
"2017,""Imports"",""Armenia"",203,68004,""CIS"""
"2017,""Imports"",""Armenia"",203,140779,""CIS"""
"2017,""Imports"",""Kyrgyzstan"",203,87061,""CIS"""
"2017,""Imports"",""Kyrgyzstan"",203,166493,""CIS"""
"2017,""Imports"",""Kyrgyzstan"",203,85128,""CIS"""
"2017,""Imports"",""Kyrgyzstan"",203,215392,""CIS"""
"2017,""Imports"",""Kyrgyzstan"",203,571511,""CIS"""
"2017,""Imports"",""Kyrgyzstan"",203,126971,""CIS"""
"2017,""Imports"",""Kyrgyzstan"",203,288595,""CIS"""
"2017,""Imports"",""Kyrgyzstan"",203,461958,""CIS"""
"2017,""Imports"",""Kyrgyzstan"",203,347845,""CIS"""
"2017,""Imports"",""Kyrgyzstan"",203,304185,""CIS"""
"2017,""Imports"",""Kyrgyzstan"",203,521268,""CIS"""
"2017,""Exports"",""Ukraine"",203,192,""CIS"""
"2017,""Exports"",""Ukraine"",203,1976,""CIS"""
"2017,""Exports"",""Ukraine"",203,1960,""CIS"""
"2017,""Exports"",""Ukraine"",203,403,""CIS"""
"2017,""Exports"",""Ukraine"",203,350,""CIS"""
"2017,""Exports"",""Ukraine"",203,98,""CIS"""
"2017,""Exports"",""Ukraine"",203,384,""CIS"""
"2017,""Exports"",""Ukraine"",203,268,""CIS"""
"2017,""Exports"",""Ukraine"",203,280,""CIS"""
"2018,""Imports"",""Armenia"",203,79626,""CIS"""
"2018,""Imports"",""Armenia"",203,106064,""CIS"""
"2018,""Imports"",""Armenia"",203,155310,""CIS"""
"2018,""Imports"",""Armenia"",203,40824,""CIS"""
"2018,""Imports"",""Armenia"",203,29559,""CIS"""
"2018,""Imports"",""Armenia"",203,63849,""CIS"""
"2018,""Imports"",""Armenia"",203,56641,""CIS"""
"2018,""Imports"",""Armenia"",203,151706,""CIS"""
"2018,""Imports"",""Armenia"",203,51651,""CIS"""
"2018,""Imports"",""Armenia"",203,26578,""CIS"""
"2018,""Imports"",""Armenia"",203,97187,""CIS"""
"2018,""Imports"",""Armenia"",203,99578,""CIS"""
"2018,""Imports"",""Kyrgyzstan"",203,116052,""CIS"""
"2018,""Imports"",""Kyrgyzstan"",203,910278,""CIS"""
"2018,""Imports"",""Kyrgyzstan"",203,508154,""CIS"""
"2018,""Imports"",""Kyrgyzstan"",203,215888,""CIS"""
"2018,""Imports"",""Kyrgyzstan"",203,246295,""CIS"""
"2018,""Imports"",""Kyrgyzstan"",203,363424,""CIS"""
"2018,""Imports"",""Kyrgyzstan"",203,113432,""CIS"""
"2018,""Imports"",""Kyrgyzstan"",203,246226,""CIS"""
"2018,""Imports"",""Kyrgyzstan"",203,320036,""CIS"""
"2018,""Imports"",""Kyrgyzstan"",203,144100,""CIS"""
"2018,""Exports"",""Ukraine"",203,461,""CIS"""
"2018,""Exports"",""Ukraine"",203,1185,""CIS"""
"2018,""Exports"",""Ukraine"",203,340,""CIS"""
"2018,""Exports"",""Ukraine"",203,838,""CIS"""
"2018,""Exports"",""Ukraine"",203,333,""CIS"""
"2018,""Exports"",""Ukraine"",203,181,""CIS"""
"2018,""Exports"",""Ukraine"",203,156,""CIS"""
"2018,""Exports"",""Ukraine"",203,225,""CIS"""
"2018,""Exports"",""Ukraine"",203,712,""CIS"""
"2018,""Exports"",""Ukraine"",203,199,""CIS"""
"2019,""Imports"",""Armenia"",203,59488,""CIS"""
"2019,""Imports"",""Armenia"",203,44062,""CIS"""
"2019,""Imports"",""Armenia"",203,49883,""CIS"""
"2019,""Imports"",""Armenia"",203,33655,""CIS"""
"2019,""Imports"",""Armenia"",203,15494,""CIS"""
"2019,""Imports"",""Armenia"",203,135056,""CIS"""
"2019,""Imports"",""Armenia"",203,117421,""CIS"""
"2019,""Imports"",""Armenia"",203,86934,""CIS"""
"2019,""Imports"",""Armenia"",203,125079,""CIS"""
"2019,""Imports"",""Armenia"",203,39685,""CIS"""
"2019,""Imports"",""Armenia"",203,292711,""CIS"""
"2019,""Imports"",""Kyrgyzstan"",203,46513,""CIS"""
"2019,""Imports"",""Kyrgyzstan"",203,131875,""CIS"""
"2019,""Imports"",""Kyrgyzstan"",203,67385,""CIS"""
"2019,""Imports"",""Kyrgyzstan"",203,71987,""CIS"""
"2019,""Imports"",""Kyrgyzstan"",203,214478,""CIS"""
"2019,""Imports"",""Kyrgyzstan"",203,140946,""CIS"""
"2019,""Imports"",""Kyrgyzstan"",203,196632,""CIS"""
"2019,""Imports"",""Kyrgyzstan"",203,142965,""CIS"""
"2019,""Imports"",""Kyrgyzstan"",203,184905,""CIS"""
"2019,""Exports"",""Ukraine"",203,126,""CIS"""
"2019,""Exports"",""Ukraine"",203,286,""CIS"""
"2019,""Exports"",""Ukraine"",203,182,""CIS"""
"2019,""Exports"",""Ukraine"",203,144,""CIS"""
"2020,""Imports"",""Armenia"",203,51846,""CIS"""
"2020,""Imports"",""Armenia"",203,176210,""CIS"""
"2020,""Imports"",""Armenia"",203,57832,""CIS"""
"2020,""Imports"",""Armenia"",203,142386,""CIS"""
"2020,""Imports"",""Armenia"",203,150770,""CIS"""
"2020,""Imports"",""Armenia"",203,39644,""CIS"""
"2020,""Imports"",""Armenia"",203,56020,""CIS"""
"2020,""Imports"",""Armenia"",203,282198,""CIS"""
"2020,""Imports"",""Armenia"",203,270759,""CIS"""
"2020,""Imports"",""Armenia"",203,97072,""CIS"""
"2020,""Imports"",""Kyrgyzstan"",203,47868,""CIS"""
"2020,""Imports"",""Kyrgyzstan"",203,133960,""CIS"""
"2020,""Imports"",""Kyrgyzstan"",203,152072,""CIS"""
"2020,""Imports"",""Kyrgyzstan"",203,159587,""CIS"""
"2020,""Imports"",""Kyrgyzstan"",203,50504,""CIS"""
"2020,""Imports"",""Kyrgyzstan"",203,99077,""CIS"""
"2020,""Imports"",""Kyrgyzstan"",203,130338,""CIS"""
"2020,""Imports"",""Kyrgyzstan"",203,156047,""CIS"""
"2020,""Imports"",""Rep. of Moldova"",203,58,""CIS"""
"2020,""Imports"",""Rep. of Moldova"",203,97,""CIS"""
"2020,""Imports"",""Rep. of Moldova"",203,141,""CIS"""
"2020,""Imports"",""Rep. of Moldova"",203,35,""CIS"""
"2020,""Exports"",""Ukraine"",203,328,""CIS"""
"2020,""Exports"",""Ukraine"",203,240,""CIS"""
"2020,""Exports"",""Ukraine"",203,256,""CIS"""
"2020,""Exports"",""Ukraine"",203,125,""CIS"""
"2020,""Exports"",""Ukraine"",203,757,""CIS"""
"2020,""Exports"",""Ukraine"",203,798,""CIS"""
"2020,""Exports"",""Ukraine"",203,185,""CIS"""
"2010,""Exports"",""Rep. of Moldova"",204,194222,""CIS"""
"2010,""Exports"",""Rep. of Moldova"",204,45490,""CIS"""
"2010,""Exports"",""Rep. of Moldova"",204,305631,""CIS"""
"2010,""Exports"",""Rep. of Moldova"",204,292989,""CIS"""
"2010,""Exports"",""Rep. of Moldova"",204,219777,""CIS"""
"2010,""Exports"",""Rep. of Moldova"",204,236653,""CIS"""
"2010,""Exports"",""Rep. of Moldova"",204,556774,""CIS"""
"2010,""Exports"",""Rep. of Moldova"",204,780317,""CIS"""
"2010,""Exports"",""Rep. of Moldova"",204,1063348,""CIS"""
"2010,""Exports"",""Rep. of Moldova"",204,661146,""CIS"""
"2010,""Exports"",""Ukraine"",204,222,""CIS"""
"2011,""Exports"",""Rep. of Moldova"",204,6576,""CIS"""
"2011,""Exports"",""Rep. of Moldova"",204,6127,""CIS"""
"2011,""Exports"",""Rep. of Moldova"",204,386881,""CIS"""
"2011,""Exports"",""Rep. of Moldova"",204,353852,""CIS"""
"2011,""Exports"",""Rep. of Moldova"",204,338762,""CIS"""
"2011,""Exports"",""Rep. of Moldova"",204,715668,""CIS"""
"2011,""Exports"",""Rep. of Moldova"",204,358067,""CIS"""
"2011,""Exports"",""Rep. of Moldova"",204,498972,""CIS"""
"2011,""Exports"",""Rep. of Moldova"",204,863460,""CIS"""
"2011,""Exports"",""Rep. of Moldova"",204,1305343,""CIS"""
"2011,""Exports"",""Rep. of Moldova"",204,932546,""CIS"""
"2011,""Exports"",""Rep. of Moldova"",204,1074195,""CIS"""
"2011,""Exports"",""Ukraine"",204,749,""CIS"""
"2011,""Exports"",""Ukraine"",204,80,""CIS"""
"2012,""Exports"",""Rep. of Moldova"",204,314592,""CIS"""
"2012,""Exports"",""Rep. of Moldova"",204,425463,""CIS"""
"2012,""Exports"",""Rep. of Moldova"",204,235197,""CIS"""
"2012,""Exports"",""Rep. of Moldova"",204,315369,""CIS"""
"2012,""Exports"",""Rep. of Moldova"",204,334539,""CIS"""
"2012,""Exports"",""Rep. of Moldova"",204,318915,""CIS"""
"2012,""Exports"",""Rep. of Moldova"",204,541523,""CIS"""
"2012,""Exports"",""Rep. of Moldova"",204,802596,""CIS"""
"2012,""Exports"",""Rep. of Moldova"",204,1395849,""CIS"""
"2012,""Exports"",""Rep. of Moldova"",204,1272490,""CIS"""
"2012,""Exports"",""Rep. of Moldova"",204,619653,""CIS"""
"2012,""Exports"",""Rep. of Moldova"",204,210751,""CIS"""
"2012,""Exports"",""Ukraine"",204,582,""CIS"""
"2012,""Exports"",""Ukraine"",204,308,""CIS"""
"2012,""Exports"",""Ukraine"",204,48,""CIS"""
"2013,""Exports"",""Rep. of Moldova"",204,255619,""CIS"""
"2013,""Exports"",""Rep. of Moldova"",204,173749,""CIS"""
"2013,""Exports"",""Rep. of Moldova"",204,28642,""CIS"""
"2013,""Exports"",""Rep. of Moldova"",204,340201,""CIS"""
"2013,""Exports"",""Rep. of Moldova"",204,52269,""CIS"""
"2013,""Exports"",""Rep. of Moldova"",204,200049,""CIS"""
"2013,""Exports"",""Rep. of Moldova"",204,112950,""CIS"""
"2013,""Exports"",""Rep. of Moldova"",204,162183,""CIS"""
"2013,""Exports"",""Rep. of Moldova"",204,412117,""CIS"""
"2013,""Exports"",""Rep. of Moldova"",204,332796,""CIS"""
"2013,""Exports"",""Rep. of Moldova"",204,158025,""CIS"""
"2013,""Exports"",""Rep. of Moldova"",204,88203,""CIS"""
"2013,""Exports"",""Ukraine"",204,134,""CIS"""
"2014,""Exports"",""Rep. of Moldova"",204,26801,""CIS"""
"2014,""Exports"",""Rep. of Moldova"",204,66567,""CIS"""
"2014,""Exports"",""Rep. of Moldova"",204,75260,""CIS"""
"2014,""Exports"",""Rep. of Moldova"",204,288119,""CIS"""
"2014,""Exports"",""Rep. of Moldova"",204,330436,""CIS"""
"2014,""Exports"",""Rep. of Moldova"",204,255005,""CIS"""
"2014,""Exports"",""Rep. of Moldova"",204,311980,""CIS"""
"2014,""Exports"",""Rep. of Moldova"",204,206580,""CIS"""
"2014,""Exports"",""Rep. of Moldova"",204,525398,""CIS"""
"2014,""Exports"",""Rep. of Moldova"",204,1147292,""CIS"""
"2015,""Imports"",""Armenia"",204,2470,""CIS"""
"2015,""Imports"",""Armenia"",204,462,""CIS"""
"2015,""Imports"",""Armenia"",204,416,""CIS"""
"2015,""Exports"",""Rep. of Moldova"",204,187677,""CIS"""
"2015,""Exports"",""Rep. of Moldova"",204,199465,""CIS"""
"2015,""Exports"",""Rep. of Moldova"",204,46337,""CIS"""
"2015,""Exports"",""Rep. of Moldova"",204,125003,""CIS"""
"2015,""Exports"",""Rep. of Moldova"",204,299024,""CIS"""
"2015,""Exports"",""Rep. of Moldova"",204,147502,""CIS"""
"2015,""Exports"",""Rep. of Moldova"",204,120671,""CIS"""
"2016,""Imports"",""Azerbaijan"",204,99,""CIS"""
"2016,""Imports"",""Armenia"",204,71,""CIS"""
"2016,""Exports"",""Rep. of Moldova"",204,101991,""CIS"""
"2016,""Exports"",""Rep. of Moldova"",204,63803,""CIS"""
"2016,""Exports"",""Rep. of Moldova"",204,190762,""CIS"""
"2016,""Exports"",""Rep. of Moldova"",204,82969,""CIS"""
"2016,""Exports"",""Rep. of Moldova"",204,111593,""CIS"""
"2016,""Exports"",""Rep. of Moldova"",204,52341,""CIS"""
"2016,""Exports"",""Rep. of Moldova"",204,50745,""CIS"""
